"Date","Fire District Number","Fire Station Latitude","Fire Station Longitude","Count of EMS Incidents"
01/13/2020,87,34.254726,-118.50172,10
01/13/2020,88,34.163057,-118.466493,16
01/13/2020,89,34.199116,-118.396805,25
01/13/2020,90,34.214381,-118.48401,9
01/13/2020,91,34.309405,-118.447217,19
01/13/2020,92,34.044045,-118.420373,8
01/13/2020,93,34.17282,-118.548836,17
01/13/2020,94,34.017567,-118.345386,23
01/13/2020,95,33.94533,-118.381234,2
01/13/2020,96,34.247355,-118.603049,5
01/13/2020,97,34.125457,-118.374588,2
01/13/2020,98,34.270067,-118.417144,24
01/13/2020,99,34.131817,-118.440369,1
01/13/2020,100,34.192901,-118.510023,10
01/13/2020,101,33.721922,-118.310281,4
01/13/2020,102,34.17187,-118.421358,8
01/13/2020,103,34.228947,-118.528389,7
01/13/2020,104,34.221588,-118.57141,7
01/13/2020,105,34.185444,-118.623688,14
01/13/2020,106,34.219043,-118.627915,7
01/13/2020,107,34.257526,-118.573476,9
01/13/2020,108,34.127098,-118.406169,1
01/13/2020,109,34.130684,-118.492642,3
01/13/2020,112,33.740556,-118.278302,3
01/14/2020,1,34.075138,-118.218304,14
01/14/2020,2,34.049176,-118.213776,17
01/14/2020,3,34.058512,-118.252009,19
01/14/2020,4,34.050171,-118.236079,25
01/14/2020,5,33.955648,-118.403671,8
01/14/2020,6,34.077083,-118.286542,13
01/14/2020,7,34.242387,-118.45144,18
01/14/2020,9,34.041237,-118.247897,45
01/14/2020,10,34.03737,-118.264039,15
01/14/2020,11,34.055435,-118.273842,34
01/14/2020,12,34.110918,-118.190742,4
01/14/2020,13,34.047518,-118.289378,12
01/14/2020,14,34.012746,-118.25685,14
01/14/2020,15,34.026955,-118.283602,8
01/14/2020,16,34.066176,-118.180583,2
01/14/2020,17,34.025733,-118.230359,2
01/14/2020,18,34.289601,-118.501397,5
01/14/2020,19,34.058696,-118.478662,12
01/14/2020,20,34.077198,-118.265406,11
01/14/2020,21,33.996906,-118.254873,6
01/14/2020,23,34.042531,-118.55426,4
01/14/2020,24,34.264014,-118.337038,3
01/14/2020,25,34.031062,-118.207588,6
01/14/2020,26,34.038749,-118.309323,8
01/14/2020,27,34.095627,-118.330162,13
01/14/2020,28,34.281268,-118.569672,4
01/14/2020,29,34.061981,-118.315352,11
01/14/2020,33,33.981331,-118.273589,22
01/14/2020,34,34.021229,-118.325112,14
01/14/2020,35,34.100218,-118.287747,6
01/14/2020,36,33.753086,-118.293442,3
01/14/2020,37,34.059994,-118.449106,20
01/14/2020,38,33.781007,-118.261696,10
01/14/2020,39,34.179692,-118.45123,18
01/14/2020,40,33.746877,-118.261487,1
01/14/2020,41,34.096906,-118.353152,6
01/14/2020,42,34.139484,-118.210732,3
01/14/2020,43,34.023085,-118.405545,7
01/14/2020,44,34.096851,-118.230978,6
01/14/2020,46,34.004251,-118.286789,26
01/14/2020,47,34.085462,-118.186955,6
01/14/2020,48,33.729689,-118.290499,9
01/14/2020,50,34.115339,-118.244565,1
01/14/2020,51,33.940485,-118.39719,22
01/14/2020,52,34.08375,-118.308475,14
01/14/2020,55,34.124161,-118.219367,3
01/14/2020,56,34.107571,-118.263623,3
01/14/2020,57,33.968768,-118.291206,37
01/14/2020,58,34.0507,-118.383968,20
01/14/2020,59,34.036674,-118.444383,10
01/14/2020,60,34.167502,-118.378611,14
01/14/2020,61,34.069412,-118.347084,26
01/14/2020,62,34.00588,-118.428172,8
01/14/2020,63,33.991125,-118.458376,7
01/14/2020,64,33.938031,-118.274328,39
01/14/2020,65,33.946056,-118.24026,22
01/14/2020,66,33.989419,-118.311565,40
01/14/2020,67,33.974214,-118.428497,9
01/14/2020,68,34.041026,-118.349247,16
01/14/2020,69,34.044571,-118.5219,4
01/14/2020,70,34.24943,-118.536421,7
01/14/2020,71,34.080521,-118.435531,3
01/14/2020,72,34.193951,-118.588767,6
01/14/2020,73,34.20514,-118.536378,7
01/14/2020,74,34.258651,-118.301788,16
01/14/2020,75,34.272461,-118.466578,6
01/14/2020,77,34.236294,-118.366945,15
01/14/2020,78,34.144448,-118.405751,7
01/14/2020,79,33.868443,-118.290297,7
01/14/2020,81,34.213341,-118.44427,14
01/14/2020,82,34.102046,-118.315456,10
01/14/2020,83,34.161048,-118.500588,9
01/14/2020,84,34.172778,-118.591467,7
01/14/2020,85,33.795022,-118.300029,9
01/14/2020,86,34.150324,-118.370214,6
01/14/2020,87,34.254726,-118.50172,16
01/14/2020,88,34.163057,-118.466493,16
01/14/2020,89,34.199116,-118.396805,18
01/14/2020,90,34.214381,-118.48401,12
01/14/2020,91,34.309405,-118.447217,10
01/14/2020,92,34.044045,-118.420373,12
01/14/2020,93,34.17282,-118.548836,12
01/14/2020,94,34.017567,-118.345386,23
01/14/2020,95,33.94533,-118.381234,3
01/14/2020,96,34.247355,-118.603049,5
01/14/2020,97,34.125457,-118.374588,1
01/14/2020,98,34.270067,-118.417144,21
01/14/2020,99,34.131817,-118.440369,1
01/14/2020,100,34.192901,-118.510023,9
01/14/2020,102,34.17187,-118.421358,9
01/14/2020,103,34.228947,-118.528389,7
01/14/2020,104,34.221588,-118.57141,6
01/14/2020,105,34.185444,-118.623688,14
01/14/2020,106,34.219043,-118.627915,12
01/14/2020,107,34.257526,-118.573476,7
01/14/2020,108,34.127098,-118.406169,3
01/14/2020,109,34.130684,-118.492642,1
01/14/2020,112,33.740556,-118.278302,5
01/15/2020,1,34.075138,-118.218304,4
01/15/2020,2,34.049176,-118.213776,20
01/15/2020,3,34.058512,-118.252009,18
01/15/2020,4,34.050171,-118.236079,16
01/15/2020,5,33.955648,-118.403671,7
01/15/2020,6,34.077083,-118.286542,11
01/15/2020,7,34.242387,-118.45144,15
01/15/2020,8,34.276802,-118.558918,4
01/15/2020,9,34.041237,-118.247897,48
01/15/2020,10,34.03737,-118.264039,17
01/15/2020,11,34.055435,-118.273842,28
01/15/2020,12,34.110918,-118.190742,11
01/15/2020,13,34.047518,-118.289378,15
01/15/2020,14,34.012746,-118.25685,13
01/15/2020,15,34.026955,-118.283602,9
01/15/2020,16,34.066176,-118.180583,3
01/15/2020,17,34.025733,-118.230359,6
01/15/2020,18,34.289601,-118.501397,3
01/15/2020,19,34.058696,-118.478662,7
01/15/2020,20,34.077198,-118.265406,12
01/15/2020,21,33.996906,-118.254873,10
01/15/2020,23,34.042531,-118.55426,1
01/15/2020,25,34.031062,-118.207588,2
01/15/2020,26,34.038749,-118.309323,9
01/15/2020,27,34.095627,-118.330162,23
01/15/2020,28,34.281268,-118.569672,3
01/15/2020,29,34.061981,-118.315352,12
01/15/2020,33,33.981331,-118.273589,20
01/15/2020,34,34.021229,-118.325112,14
01/15/2020,35,34.100218,-118.287747,10
01/15/2020,36,33.753086,-118.293442,8
01/15/2020,37,34.059994,-118.449106,18
01/15/2020,38,33.781007,-118.261696,9
01/15/2020,39,34.179692,-118.45123,19
01/15/2020,40,33.746877,-118.261487,1
01/15/2020,41,34.096906,-118.353152,12
01/15/2020,42,34.139484,-118.210732,5
01/15/2020,43,34.023085,-118.405545,8
01/15/2020,44,34.096851,-118.230978,6
01/15/2020,46,34.004251,-118.286789,26
01/15/2020,47,34.085462,-118.186955,3
01/15/2020,48,33.729689,-118.290499,4
01/15/2020,50,34.115339,-118.244565,3
01/15/2020,51,33.940485,-118.39719,29
01/15/2020,52,34.08375,-118.308475,10
01/15/2020,55,34.124161,-118.219367,1
01/15/2020,56,34.107571,-118.263623,4
01/15/2020,57,33.968768,-118.291206,40
01/15/2020,58,34.0507,-118.383968,17
01/15/2020,59,34.036674,-118.444383,7
01/15/2020,60,34.167502,-118.378611,20
01/15/2020,61,34.069412,-118.347084,16
01/15/2020,62,34.00588,-118.428172,10
01/15/2020,63,33.991125,-118.458376,15
01/15/2020,64,33.938031,-118.274328,44
01/15/2020,65,33.946056,-118.24026,17
01/15/2020,66,33.989419,-118.311565,41
01/15/2020,67,33.974214,-118.428497,6
01/15/2020,68,34.041026,-118.349247,16
01/15/2020,70,34.24943,-118.536421,9
01/15/2020,71,34.080521,-118.435531,5
01/15/2020,72,34.193951,-118.588767,15
01/15/2020,73,34.20514,-118.536378,15
01/15/2020,74,34.258651,-118.301788,8
01/15/2020,75,34.272461,-118.466578,15
01/15/2020,76,34.126695,-118.345813,8
01/15/2020,77,34.236294,-118.366945,14
01/15/2020,78,34.144448,-118.405751,3
01/15/2020,79,33.868443,-118.290297,3
01/15/2020,81,34.213341,-118.44427,18
01/15/2020,82,34.102046,-118.315456,13
01/15/2020,83,34.161048,-118.500588,11
01/15/2020,84,34.172778,-118.591467,7
01/15/2020,85,33.795022,-118.300029,10
01/15/2020,86,34.150324,-118.370214,7
01/15/2020,87,34.254726,-118.50172,12
01/15/2020,88,34.163057,-118.466493,16
01/15/2020,89,34.199116,-118.396805,30
01/15/2020,90,34.214381,-118.48401,16
01/15/2020,91,34.309405,-118.447217,12
01/15/2020,92,34.044045,-118.420373,5
01/15/2020,93,34.17282,-118.548836,23
01/15/2020,94,34.017567,-118.345386,21
01/15/2020,95,33.94533,-118.381234,4
01/15/2020,96,34.247355,-118.603049,12
01/15/2020,97,34.125457,-118.374588,2
01/15/2020,98,34.270067,-118.417144,21
01/15/2020,99,34.131817,-118.440369,2
01/15/2020,100,34.192901,-118.510023,9
01/15/2020,101,33.721922,-118.310281,1
01/15/2020,102,34.17187,-118.421358,9
01/15/2020,103,34.228947,-118.528389,6
01/15/2020,104,34.221588,-118.57141,5
01/15/2020,105,34.185444,-118.623688,10
01/15/2020,106,34.219043,-118.627915,11
01/15/2020,107,34.257526,-118.573476,6
01/15/2020,108,34.127098,-118.406169,1
01/15/2020,109,34.130684,-118.492642,2
01/15/2020,112,33.740556,-118.278302,3
01/16/2020,1,34.075138,-118.218304,9
01/16/2020,2,34.049176,-118.213776,12
01/16/2020,3,34.058512,-118.252009,24
01/16/2020,4,34.050171,-118.236079,27
01/16/2020,5,33.955648,-118.403671,8
01/16/2020,6,34.077083,-118.286542,18
01/16/2020,7,34.242387,-118.45144,20
01/16/2020,8,34.276802,-118.558918,2
01/16/2020,9,34.041237,-118.247897,47
01/16/2020,10,34.03737,-118.264039,13
01/16/2020,11,34.055435,-118.273842,27
01/16/2020,12,34.110918,-118.190742,10
01/16/2020,13,34.047518,-118.289378,22
01/16/2020,14,34.012746,-118.25685,10
01/16/2020,15,34.026955,-118.283602,11
01/16/2020,16,34.066176,-118.180583,4
01/16/2020,17,34.025733,-118.230359,6
01/16/2020,18,34.289601,-118.501397,8
01/16/2020,19,34.058696,-118.478662,10
01/16/2020,20,34.077198,-118.265406,9
01/16/2020,21,33.996906,-118.254873,5
01/16/2020,23,34.042531,-118.55426,1
01/16/2020,24,34.264014,-118.337038,4
01/16/2020,25,34.031062,-118.207588,13
01/16/2020,26,34.038749,-118.309323,14
01/16/2020,27,34.095627,-118.330162,17
01/16/2020,28,34.281268,-118.569672,6
01/16/2020,29,34.061981,-118.315352,11
01/16/2020,33,33.981331,-118.273589,26
01/16/2020,34,34.021229,-118.325112,25
01/16/2020,35,34.100218,-118.287747,14
01/16/2020,36,33.753086,-118.293442,4
01/16/2020,37,34.059994,-118.449106,15
01/16/2020,38,33.781007,-118.261696,8
01/16/2020,39,34.179692,-118.45123,22
01/16/2020,40,33.746877,-118.261487,1
01/16/2020,41,34.096906,-118.353152,14
01/16/2020,42,34.139484,-118.210732,2
01/16/2020,43,34.023085,-118.405545,6
01/16/2020,44,34.096851,-118.230978,7
01/16/2020,46,34.004251,-118.286789,22
01/16/2020,47,34.085462,-118.186955,3
01/16/2020,48,33.729689,-118.290499,8
01/16/2020,49,33.765686,-118.255566,1
01/16/2020,50,34.115339,-118.244565,4
01/16/2020,51,33.940485,-118.39719,19
01/16/2020,52,34.08375,-118.308475,13
01/16/2020,55,34.124161,-118.219367,4
01/16/2020,56,34.107571,-118.263623,2
01/16/2020,57,33.968768,-118.291206,32
01/16/2020,58,34.0507,-118.383968,16
01/16/2020,59,34.036674,-118.444383,10
01/16/2020,60,34.167502,-118.378611,25
01/16/2020,61,34.069412,-118.347084,11
01/16/2020,62,34.00588,-118.428172,11
01/16/2020,63,33.991125,-118.458376,5
01/16/2020,64,33.938031,-118.274328,38
01/16/2020,65,33.946056,-118.24026,14
01/16/2020,66,33.989419,-118.311565,25
01/16/2020,67,33.974214,-118.428497,6
01/16/2020,68,34.041026,-118.349247,11
01/16/2020,69,34.044571,-118.5219,1
01/16/2020,70,34.24943,-118.536421,4
01/16/2020,71,34.080521,-118.435531,2
01/16/2020,72,34.193951,-118.588767,9
01/16/2020,73,34.20514,-118.536378,10
01/16/2020,74,34.258651,-118.301788,7
01/16/2020,75,34.272461,-118.466578,21
01/16/2020,76,34.126695,-118.345813,4
01/16/2020,77,34.236294,-118.366945,12
01/16/2020,78,34.144448,-118.405751,10
01/16/2020,79,33.868443,-118.290297,4
01/16/2020,81,34.213341,-118.44427,17
01/16/2020,82,34.102046,-118.315456,15
01/16/2020,83,34.161048,-118.500588,6
01/16/2020,84,34.172778,-118.591467,11
01/16/2020,85,33.795022,-118.300029,9
01/16/2020,86,34.150324,-118.370214,5
01/16/2020,87,34.254726,-118.50172,13
01/16/2020,88,34.163057,-118.466493,10
01/16/2020,89,34.199116,-118.396805,16
01/16/2020,90,34.214381,-118.48401,14
01/16/2020,91,34.309405,-118.447217,33
01/16/2020,92,34.044045,-118.420373,7
01/16/2020,93,34.17282,-118.548836,10
01/16/2020,94,34.017567,-118.345386,12
01/16/2020,95,33.94533,-118.381234,5
01/16/2020,96,34.247355,-118.603049,8
01/16/2020,98,34.270067,-118.417144,19
01/16/2020,100,34.192901,-118.510023,5
01/16/2020,101,33.721922,-118.310281,4
01/16/2020,102,34.17187,-118.421358,8
01/16/2020,103,34.228947,-118.528389,8
01/16/2020,104,34.221588,-118.57141,10
01/16/2020,105,34.185444,-118.623688,10
01/16/2020,106,34.219043,-118.627915,9
01/16/2020,107,34.257526,-118.573476,6
01/16/2020,108,34.127098,-118.406169,1
01/16/2020,109,34.130684,-118.492642,1
01/16/2020,112,33.740556,-118.278302,3
01/17/2020,1,34.075138,-118.218304,8
01/17/2020,2,34.049176,-118.213776,7
01/17/2020,3,34.058512,-118.252009,16
01/17/2020,4,34.050171,-118.236079,25
01/17/2020,5,33.955648,-118.403671,5
01/17/2020,6,34.077083,-118.286542,15
01/17/2020,7,34.242387,-118.45144,21
01/17/2020,8,34.276802,-118.558918,3
01/17/2020,9,34.041237,-118.247897,57
01/17/2020,10,34.03737,-118.264039,19
01/17/2020,11,34.055435,-118.273842,22
01/17/2020,12,34.110918,-118.190742,10
01/17/2020,13,34.047518,-118.289378,22
01/17/2020,14,34.012746,-118.25685,19
01/17/2020,15,34.026955,-118.283602,19
01/17/2020,16,34.066176,-118.180583,6
01/17/2020,17,34.025733,-118.230359,5
01/17/2020,18,34.289601,-118.501397,2
01/17/2020,19,34.058696,-118.478662,15
01/17/2020,20,34.077198,-118.265406,10
01/17/2020,21,33.996906,-118.254873,25
01/17/2020,23,34.042531,-118.55426,2
01/17/2020,24,34.264014,-118.337038,3
01/17/2020,25,34.031062,-118.207588,14
01/17/2020,26,34.038749,-118.309323,6
01/17/2020,27,34.095627,-118.330162,24
01/17/2020,28,34.281268,-118.569672,1
01/17/2020,29,34.061981,-118.315352,14
01/17/2020,33,33.981331,-118.273589,21
01/17/2020,34,34.021229,-118.325112,18
01/17/2020,35,34.100218,-118.287747,8
01/17/2020,36,33.753086,-118.293442,1
01/17/2020,37,34.059994,-118.449106,22
01/17/2020,38,33.781007,-118.261696,10
01/17/2020,39,34.179692,-118.45123,16
01/17/2020,41,34.096906,-118.353152,11
01/17/2020,42,34.139484,-118.210732,4
01/17/2020,43,34.023085,-118.405545,7
01/17/2020,44,34.096851,-118.230978,4
01/17/2020,46,34.004251,-118.286789,31
01/17/2020,47,34.085462,-118.186955,1
01/17/2020,48,33.729689,-118.290499,4
01/17/2020,50,34.115339,-118.244565,8
01/17/2020,51,33.940485,-118.39719,17
01/17/2020,52,34.08375,-118.308475,15
01/17/2020,55,34.124161,-118.219367,3
01/17/2020,56,34.107571,-118.263623,9
01/17/2020,57,33.968768,-118.291206,34
01/17/2020,58,34.0507,-118.383968,15
01/17/2020,59,34.036674,-118.444383,10
01/17/2020,60,34.167502,-118.378611,19
01/17/2020,61,34.069412,-118.347084,24
01/17/2020,62,34.00588,-118.428172,8
01/17/2020,63,33.991125,-118.458376,17
01/17/2020,64,33.938031,-118.274328,46
01/17/2020,65,33.946056,-118.24026,11
01/17/2020,66,33.989419,-118.311565,17
01/17/2020,67,33.974214,-118.428497,9
01/17/2020,68,34.041026,-118.349247,13
01/17/2020,69,34.044571,-118.5219,4
01/17/2020,70,34.24943,-118.536421,13
01/17/2020,71,34.080521,-118.435531,7
01/17/2020,72,34.193951,-118.588767,15
01/17/2020,73,34.20514,-118.536378,15
01/17/2020,74,34.258651,-118.301788,10
01/17/2020,75,34.272461,-118.466578,15
01/17/2020,76,34.126695,-118.345813,3
01/17/2020,77,34.236294,-118.366945,6
01/17/2020,78,34.144448,-118.405751,8
01/17/2020,79,33.868443,-118.290297,8
01/17/2020,81,34.213341,-118.44427,11
01/17/2020,82,34.102046,-118.315456,9
01/17/2020,83,34.161048,-118.500588,9
01/17/2020,84,34.172778,-118.591467,13
01/17/2020,85,33.795022,-118.300029,13
01/17/2020,86,34.150324,-118.370214,4
01/17/2020,87,34.254726,-118.50172,8
01/17/2020,88,34.163057,-118.466493,8
01/17/2020,89,34.199116,-118.396805,25
01/17/2020,90,34.214381,-118.48401,10
01/17/2020,91,34.309405,-118.447217,21
01/17/2020,92,34.044045,-118.420373,4
01/17/2020,93,34.17282,-118.548836,22
01/17/2020,94,34.017567,-118.345386,20
01/17/2020,95,33.94533,-118.381234,4
01/17/2020,96,34.247355,-118.603049,9
01/17/2020,97,34.125457,-118.374588,3
01/17/2020,98,34.270067,-118.417144,22
01/17/2020,99,34.131817,-118.440369,2
01/17/2020,100,34.192901,-118.510023,6
01/17/2020,101,33.721922,-118.310281,6
01/17/2020,102,34.17187,-118.421358,8
01/17/2020,103,34.228947,-118.528389,8
01/17/2020,104,34.221588,-118.57141,12
01/17/2020,105,34.185444,-118.623688,13
01/17/2020,106,34.219043,-118.627915,10
01/17/2020,107,34.257526,-118.573476,3
01/17/2020,109,34.130684,-118.492642,4
01/17/2020,112,33.740556,-118.278302,7
01/18/2020,1,34.075138,-118.218304,13
01/18/2020,2,34.049176,-118.213776,13
01/18/2020,3,34.058512,-118.252009,16
01/18/2020,4,34.050171,-118.236079,16
01/18/2020,5,33.955648,-118.403671,5
01/18/2020,6,34.077083,-118.286542,11
01/18/2020,7,34.242387,-118.45144,11
01/18/2020,8,34.276802,-118.558918,2
01/18/2020,9,34.041237,-118.247897,58
01/18/2020,10,34.03737,-118.264039,15
01/18/2020,11,34.055435,-118.273842,31
01/18/2020,12,34.110918,-118.190742,9
01/18/2020,13,34.047518,-118.289378,15
01/18/2020,14,34.012746,-118.25685,12
01/18/2020,15,34.026955,-118.283602,15
01/18/2020,16,34.066176,-118.180583,4
01/18/2020,18,34.289601,-118.501397,3
01/18/2020,19,34.058696,-118.478662,2
01/18/2020,20,34.077198,-118.265406,12
01/18/2020,21,33.996906,-118.254873,11
01/18/2020,23,34.042531,-118.55426,3
01/18/2020,24,34.264014,-118.337038,3
01/18/2020,25,34.031062,-118.207588,9
01/18/2020,26,34.038749,-118.309323,15
01/18/2020,27,34.095627,-118.330162,17
01/18/2020,28,34.281268,-118.569672,1
01/18/2020,29,34.061981,-118.315352,13
01/18/2020,33,33.981331,-118.273589,19
01/18/2020,34,34.021229,-118.325112,11
01/18/2020,35,34.100218,-118.287747,12
01/18/2020,36,33.753086,-118.293442,8
01/18/2020,37,34.059994,-118.449106,13
01/18/2020,38,33.781007,-118.261696,9
01/18/2020,39,34.179692,-118.45123,17
01/18/2020,41,34.096906,-118.353152,16
01/18/2020,42,34.139484,-118.210732,6
01/18/2020,43,34.023085,-118.405545,5
01/18/2020,44,34.096851,-118.230978,5
01/18/2020,46,34.004251,-118.286789,18
01/18/2020,47,34.085462,-118.186955,3
01/18/2020,48,33.729689,-118.290499,7
01/18/2020,49,33.765686,-118.255566,1
01/18/2020,50,34.115339,-118.244565,4
01/18/2020,51,33.940485,-118.39719,25
01/18/2020,52,34.08375,-118.308475,10
01/18/2020,55,34.124161,-118.219367,6
01/18/2020,56,34.107571,-118.263623,5
01/18/2020,57,33.968768,-118.291206,39
01/18/2020,58,34.0507,-118.383968,16
01/18/2020,59,34.036674,-118.444383,7
01/18/2020,60,34.167502,-118.378611,21
01/18/2020,61,34.069412,-118.347084,14
01/18/2020,62,34.00588,-118.428172,7
01/18/2020,63,33.991125,-118.458376,8
01/18/2020,64,33.938031,-118.274328,28
01/18/2020,65,33.946056,-118.24026,24
01/18/2020,66,33.989419,-118.311565,42
01/18/2020,67,33.974214,-118.428497,8
01/18/2020,68,34.041026,-118.349247,13
01/18/2020,69,34.044571,-118.5219,2
01/18/2020,70,34.24943,-118.536421,11
01/18/2020,71,34.080521,-118.435531,3
01/18/2020,72,34.193951,-118.588767,13
01/18/2020,73,34.20514,-118.536378,10
01/18/2020,74,34.258651,-118.301788,9
01/18/2020,75,34.272461,-118.466578,7
01/18/2020,76,34.126695,-118.345813,6
01/18/2020,77,34.236294,-118.366945,14
01/18/2020,78,34.144448,-118.405751,6
01/18/2020,79,33.868443,-118.290297,10
01/18/2020,81,34.213341,-118.44427,8
01/18/2020,82,34.102046,-118.315456,17
01/18/2020,83,34.161048,-118.500588,13
01/18/2020,84,34.172778,-118.591467,16
01/18/2020,85,33.795022,-118.300029,8
01/18/2020,86,34.150324,-118.370214,10
01/18/2020,87,34.254726,-118.50172,10
01/18/2020,88,34.163057,-118.466493,14
01/18/2020,89,34.199116,-118.396805,22
01/18/2020,90,34.214381,-118.48401,10
01/18/2020,91,34.309405,-118.447217,16
01/18/2020,92,34.044045,-118.420373,10
01/18/2020,93,34.17282,-118.548836,14
01/18/2020,94,34.017567,-118.345386,22
01/18/2020,95,33.94533,-118.381234,6
01/18/2020,96,34.247355,-118.603049,7
01/18/2020,98,34.270067,-118.417144,15
01/18/2020,99,34.131817,-118.440369,1
01/18/2020,100,34.192901,-118.510023,7
01/18/2020,101,33.721922,-118.310281,7
01/18/2020,102,34.17187,-118.421358,9
01/18/2020,103,34.228947,-118.528389,8
01/18/2020,104,34.221588,-118.57141,12
01/18/2020,105,34.185444,-118.623688,12
01/18/2020,106,34.219043,-118.627915,8
01/18/2020,107,34.257526,-118.573476,1
01/18/2020,109,34.130684,-118.492642,2
01/18/2020,112,33.740556,-118.278302,6
01/19/2020,1,34.075138,-118.218304,8
01/19/2020,2,34.049176,-118.213776,10
01/19/2020,3,34.058512,-118.252009,6
01/19/2020,4,34.050171,-118.236079,22
01/19/2020,5,33.955648,-118.403671,8
01/19/2020,6,34.077083,-118.286542,14
01/19/2020,7,34.242387,-118.45144,19
01/19/2020,8,34.276802,-118.558918,2
01/19/2020,9,34.041237,-118.247897,57
01/19/2020,10,34.03737,-118.264039,17
01/19/2020,11,34.055435,-118.273842,25
01/19/2020,12,34.110918,-118.190742,12
01/19/2020,13,34.047518,-118.289378,14
01/19/2020,14,34.012746,-118.25685,6
01/19/2020,15,34.026955,-118.283602,17
01/19/2020,16,34.066176,-118.180583,2
01/19/2020,17,34.025733,-118.230359,5
01/19/2020,18,34.289601,-118.501397,6
01/19/2020,19,34.058696,-118.478662,4
01/19/2020,20,34.077198,-118.265406,10
01/19/2020,21,33.996906,-118.254873,15
01/19/2020,23,34.042531,-118.55426,4
01/19/2020,25,34.031062,-118.207588,6
01/19/2020,26,34.038749,-118.309323,20
01/19/2020,27,34.095627,-118.330162,19
01/19/2020,28,34.281268,-118.569672,3
01/19/2020,29,34.061981,-118.315352,12
01/19/2020,33,33.981331,-118.273589,34
01/19/2020,34,34.021229,-118.325112,9
01/19/2020,35,34.100218,-118.287747,12
01/19/2020,36,33.753086,-118.293442,3
01/19/2020,37,34.059994,-118.449106,16
01/19/2020,38,33.781007,-118.261696,14
01/19/2020,39,34.179692,-118.45123,21
01/19/2020,41,34.096906,-118.353152,15
01/19/2020,42,34.139484,-118.210732,3
01/19/2020,43,34.023085,-118.405545,7
01/19/2020,44,34.096851,-118.230978,3
01/19/2020,46,34.004251,-118.286789,20
01/19/2020,47,34.085462,-118.186955,10
01/19/2020,48,33.729689,-118.290499,5
01/19/2020,50,34.115339,-118.244565,5
01/19/2020,51,33.940485,-118.39719,16
01/19/2020,52,34.08375,-118.308475,9
01/19/2020,55,34.124161,-118.219367,6
01/19/2020,56,34.107571,-118.263623,8
01/19/2020,57,33.968768,-118.291206,30
01/19/2020,58,34.0507,-118.383968,15
01/19/2020,59,34.036674,-118.444383,12
01/19/2020,60,34.167502,-118.378611,20
01/19/2020,61,34.069412,-118.347084,18
01/19/2020,62,34.00588,-118.428172,9
01/19/2020,63,33.991125,-118.458376,21
01/19/2020,64,33.938031,-118.274328,40
01/19/2020,65,33.946056,-118.24026,19
01/19/2020,66,33.989419,-118.311565,37
01/19/2020,67,33.974214,-118.428497,7
01/19/2020,68,34.041026,-118.349247,16
01/19/2020,69,34.044571,-118.5219,3
01/19/2020,70,34.24943,-118.536421,11
01/19/2020,71,34.080521,-118.435531,5
01/19/2020,72,34.193951,-118.588767,18
01/19/2020,73,34.20514,-118.536378,18
01/19/2020,74,34.258651,-118.301788,9
01/19/2020,75,34.272461,-118.466578,6
01/19/2020,76,34.126695,-118.345813,1
01/19/2020,77,34.236294,-118.366945,7
01/19/2020,78,34.144448,-118.405751,9
01/19/2020,79,33.868443,-118.290297,4
01/19/2020,81,34.213341,-118.44427,8
01/19/2020,82,34.102046,-118.315456,13
01/19/2020,83,34.161048,-118.500588,9
01/19/2020,84,34.172778,-118.591467,8
01/19/2020,85,33.795022,-118.300029,5
01/19/2020,86,34.150324,-118.370214,10
01/19/2020,87,34.254726,-118.50172,19
01/19/2020,88,34.163057,-118.466493,19
01/19/2020,89,34.199116,-118.396805,14
01/19/2020,90,34.214381,-118.48401,11
01/19/2020,91,34.309405,-118.447217,25
01/19/2020,92,34.044045,-118.420373,7
01/19/2020,93,34.17282,-118.548836,13
01/19/2020,94,34.017567,-118.345386,18
01/19/2020,95,33.94533,-118.381234,3
01/19/2020,96,34.247355,-118.603049,6
01/19/2020,98,34.270067,-118.417144,9
01/19/2020,100,34.192901,-118.510023,5
01/19/2020,101,33.721922,-118.310281,6
01/19/2020,102,34.17187,-118.421358,9
01/19/2020,103,34.228947,-118.528389,9
01/19/2020,104,34.221588,-118.57141,8
01/19/2020,105,34.185444,-118.623688,9
01/19/2020,106,34.219043,-118.627915,4
01/19/2020,107,34.257526,-118.573476,8
01/19/2020,108,34.127098,-118.406169,1
01/19/2020,109,34.130684,-118.492642,4
01/19/2020,112,33.740556,-118.278302,3
01/20/2020,1,34.075138,-118.218304,4
01/20/2020,2,34.049176,-118.213776,5
01/20/2020,3,34.058512,-118.252009,13
01/20/2020,4,34.050171,-118.236079,14
01/20/2020,5,33.955648,-118.403671,6
01/20/2020,6,34.077083,-118.286542,13
01/20/2020,7,34.242387,-118.45144,16
01/20/2020,8,34.276802,-118.558918,7
01/20/2020,9,34.041237,-118.247897,57
01/20/2020,10,34.03737,-118.264039,16
01/20/2020,11,34.055435,-118.273842,30
01/20/2020,12,34.110918,-118.190742,6
01/20/2020,13,34.047518,-118.289378,11
01/20/2020,14,34.012746,-118.25685,6
01/20/2020,15,34.026955,-118.283602,10
01/20/2020,16,34.066176,-118.180583,2
01/20/2020,17,34.025733,-118.230359,5
01/20/2020,18,34.289601,-118.501397,2
01/20/2020,19,34.058696,-118.478662,7
